0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
1	10
2	10
2	11
2	12
2	13
2	14
3	14
4	14
5	14
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
7	22
8	22
9	22
10	22
10	23
10	24
10	25
10	26
10	27
10	28
11	28
12	28
13	28
14	28
15	28
15	29
15	30
16	30
17	30
17	31
17	32
18	32
18	33
18	34
19	34
20	34
21	34
22	34
22	35
23	35
24	35
25	35
26	35
27	35
28	35
28	36
28	37
28	38
28	39
28	40
28	41
28	42
28	43
28	44
28	45
29	45
30	45
31	45
32	45
33	45
34	45
35	45
35	46
35	47
35	48
35	49
35	50
35	51
36	51
37	51
37	52
38	52
39	52
40	52
41	52
42	52
43	52
44	52
45	52
45	53
45	54
45	55
45	56
46	56
47	56
48	56
49	56
50	56
51	56
52	56
52	57
53	57
54	57
55	57
56	57
56	58
56	59
57	59
58	59
59	59
59	60
59	61
59	62
59	63
59	64
59	65
60	65
61	65
62	65
63	65
64	65
65	65
65	66
66	66
67	66
67	67
67	68
68	68
69	68
70	68
71	68
72	68
73	68
74	68
75	68
76	68
77	68
78	68
79	68
80	68
80	69
80	70
80	71
80	72
81	72
81	73
82	73
83	73
84	73
85	73
86	73
87	73
88	73
89	73
90	73
91	73
92	73
92	74
93	74
94	74
95	74
96	74
97	74
98	74
99	74
99	75
99	76
99	77
99	78
99	79
99	80
99	81
99	82
99	83
99	84
99	85
99	86
99	87
99	88
99	89
99	90
99	91
99	92
99	93
99	94
99	95
99	96
99	97
99	98
99	99
99	100
99	101
