0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
1	32
2	32
3	32
4	32
5	32
6	32
7	32
8	32
9	32
10	32
11	32
12	32
13	32
14	32
15	32
16	32
17	32
18	32
19	32
20	32
21	32
22	32
23	32
24	32
25	32
26	32
27	32
28	32
29	32
29	33
29	34
29	35
29	36
29	37
29	38
29	39
29	40
29	41
29	42
29	43
30	43
30	44
30	45
30	46
30	47
30	48
30	49
30	50
30	51
30	52
30	53
30	54
30	55
30	56
30	57
30	58
31	58
31	59
32	59
33	59
34	59
35	59
35	60
35	61
35	62
35	63
35	64
35	65
35	66
35	67
35	68
35	69
35	70
35	71
35	72
35	73
36	73
37	73
38	73
38	74
38	75
38	76
38	77
38	78
38	79
39	79
39	80
39	81
39	82
39	83
39	84
39	85
40	85
40	86
41	86
41	87
42	87
42	88
42	89
43	89
43	90
43	91
43	92
43	93
44	93
45	93
45	94
45	95
45	96
45	97
45	98
45	99
46	99
47	99
48	99
48	100
48	101
48	102
48	103
48	104
48	105
48	106
48	107
48	108
48	109
48	110
48	111
49	111
50	111
51	111
51	112
51	113
51	114
51	115
51	116
51	117
51	118
51	119
51	120
51	121
51	122
51	123
51	124
51	125
51	126
51	127
51	128
51	129
51	130
51	131
51	132
51	133
51	134
51	135
51	136
51	137
51	138
51	139
51	140
51	141
51	142
51	143
51	144
51	145
51	146
51	147
51	148
51	149
