0	1
0	2
1	2
2	2
3	2
4	2
5	2
5	3
6	3
7	3
8	3
9	3
10	3
11	3
12	3
13	3
14	3
15	3
15	4
15	5
16	5
16	6
16	7
17	7
17	8
17	9
17	10
18	10
18	11
18	12
19	12
19	13
20	13
21	13
22	13
23	13
24	13
25	13
26	13
27	13
28	13
29	13
30	13
31	13
32	13
33	13
34	13
35	13
36	13
37	13
38	13
38	14
39	14
39	15
39	16
40	16
41	16
42	16
43	16
44	16
45	16
46	16
47	16
48	16
49	16
49	17
50	17
51	17
51	18
52	18
52	19
52	20
53	20
53	21
53	22
54	22
55	22
56	22
56	23
56	24
57	24
58	24
59	24
60	24
60	25
60	26
60	27
61	27
61	28
62	28
63	28
64	28
65	28
65	29
66	29
67	29
68	29
68	30
68	31
69	31
70	31
71	31
72	31
73	31
74	31
75	31
76	31
77	31
78	31
79	31
80	31
81	31
82	31
83	31
84	31
84	32
84	33
85	33
86	33
87	33
88	33
88	34
89	34
90	34
91	34
92	34
93	34
94	34
95	34
96	34
97	34
98	34
99	34
100	34
101	34
102	34
103	34
104	34
105	34
106	34
107	34
108	34
109	34
110	34
111	34
112	34
113	34
114	34
115	34
116	34
117	34
118	34
119	34
120	34
121	34
122	34
123	34
124	34
125	34
126	34
127	34
128	34
129	34
130	34
131	34
132	34
133	34
134	34
135	34
136	34
137	34
137	35
138	35
139	35
140	35
140	36
141	36
142	36
143	36
144	36
145	36
146	36
147	36
148	36
149	36
150	36
151	36
152	36
153	36
154	36
155	36
156	36
157	36
158	36
159	36
160	36
161	36
162	36
162	37
163	37
